status,seniority,home,time,age,marital,records,job,expenses,income,assets,debt,amount,price,finrat,savings,id
bad,5,rent,60,24,married,no_rec,freelance,72,116,0,0,1911,2136,95,1,2600
good,2,owner,37,50,married,no_rec,freelance,37,69,5181,0,793,1685,50,2,2601
good,14,owner,35,59,married,yes_rec,fixed,37,167,6179,0,725,865,87,7,2602
bad,6,owner,46,41,married,no_rec,freelance,75,80,6012,0,1021,1126,89,0,2603
good,2,owner,62,36,married,no_rec,fixed,62,188,4532,1253,1602,1561,95,4,2604
good,14,owner,59,45,married,no_rec,fixed,73,473,5243,0,1344,2336,54,19,2605
good,0,other,57,21,single,no_rec,fixed,35,91,0,0,1364,1740,85,2,2606
good,1,parents,63,24,married,no_rec,fixed,37,135,0,0,2048,2142,97,3,2607
bad,8,rent,60,32,married,yes_rec,fixed,77,192,0,0,1207,1889,69,6,2608
bad,0,rent,36,23,married,no_rec,partime,44,87,0,0,470,506,87,4,2609
good,8,parents,34,26,single,no_rec,others,37,170,0,0,1286,1486,88,4,2610
bad,1,rent,48,61,married,no_rec,freelance,110,184,12329,8141,1015,1642,58,0,2611
good,19,owner,46,53,married,no_rec,freelance,58,80,7354,0,1239,1738,66,1,2612
good,22,priv,49,51,married,no_rec,fixed,61,114,2475,414,1033,1430,70,2,2613
bad,1,parents,61,23,single,no_rec,fixed,36,101,0,0,1540,1724,98,2,2614
good,4,parents,23,31,single,no_rec,fixed,33,130,0,0,773,1169,68,3,2615
good,13,priv,47,47,married,no_rec,fixed,45,151,4855,0,1165,1469,87,5,2616
good,1,rent,60,58,married,no_rec,others,44,104,4979,0,1010,1169,83,4,2617
good,14,owner,60,38,married,no_rec,freelance,35,141,7702,0,340,1319,26,18,2618
good,10,owner,35,58,married,no_rec,fixed,77,114,3072,0,243,839,29,6,2619
good,11,priv,59,59,married,yes_rec,fixed,36,101,1900,207,1176,1410,84,3,2620
bad,8,owner,35,44,married,yes_rec,freelance,46,324,18279,0,2809,2990,92,3,2621
good,0,rent,58,25,married,no_rec,partime,42,64,0,0,1521,1502,89,1,2622
good,3,owner,57,41,married,no_rec,fixed,60,117,4383,842,912,1555,56,3,2623
good,32,owner,63,57,married,no_rec,freelance,44,238,10073,0,1029,1129,93,13,2624
good,8,owner,37,38,married,yes_rec,fixed,45,135,4399,308,363,900,44,9,2625
bad,1,rent,34,24,married,no_rec,partime,52,85,0,0,597,767,80,2,2626
good,14,owner,30,35,married,no_rec,fixed,60,120,4980,0,652,1756,37,3,2627
bad,0,parents,46,29,single,no_rec,freelance,37,66,3025,0,762,1774,43,2,2628
good,10,owner,58,31,single,no_rec,fixed,37,81,2525,883,1151,1258,87,2,2629
bad,3,owner,49,36,married,yes_rec,fixed,45,119,5126,0,1274,1295,95,3,2630
good,15,owner,24,55,married,yes_rec,freelance,57,234,29365,0,2456,4467,58,2,2631
bad,4,rent,57,33,married,yes_rec,fixed,97,249,0,0,1667,2239,74,5,2632
bad,10,parents,48,51,married,no_rec,fixed,58,82,0,0,1066,1402,75,1,2633
good,26,rent,61,51,married,no_rec,fixed,64,160,4905,859,1615,1619,102,3,2634
bad,0,priv,36,25,married,yes_rec,partime,60,177,1466,0,663,757,91,6,2635
bad,5,owner,40,31,married,no_rec,fixed,57,98,5945,808,1696,2295,71,1,2636
bad,1,owner,50,24,married,no_rec,partime,43,57,2947,1640,500,495,105,0,2637
bad,3,owner,59,45,married,no_rec,freelance,59,189,5215,0,1319,1455,96,6,2638
good,6,parents,35,26,married,no_rec,fixed,35,116,0,0,1014,2190,44,3,2639
bad,2,parents,38,29,single,no_rec,freelance,37,66,14411,0,2060,2521,80,1,2640
good,12,parents,25,29,single,no_rec,fixed,35,104,4128,0,250,1138,23,6,2641
good,8,rent,34,62,single,no_rec,fixed,42,73,0,0,322,442,68,3,2642
good,5,rent,34,30,single,yes_rec,freelance,46,125,0,0,633,866,76,4,2643
good,35,rent,41,55,married,yes_rec,fixed,55,129,1930,0,1026,1789,59,3,2644
good,3,parents,57,27,single,no_rec,fixed,33,82,0,0,1002,1137,94,3,2645
good,19,owner,62,52,married,no_rec,fixed,33,102,4833,0,1638,2552,67,2,2646
good,18,owner,25,35,married,no_rec,fixed,44,116,292,0,606,1623,37,3,2647
good,6,parents,47,36,divorced,no_rec,fixed,37,99,0,0,482,575,90,6,2648
good,6,rent,36,27,married,no_rec,fixed,48,121,0,0,1297,1727,79,2,2649
bad,2,parents,49,31,single,yes_rec,partime,34,78,0,0,1089,1378,83,2,2650
good,14,owner,59,45,married,yes_rec,fixed,92,109,2451,357,1227,1271,101,1,2651
bad,2,parents,48,26,married,no_rec,fixed,33,50,6328,0,923,888,94,1,2652
good,19,owner,17,48,married,yes_rec,freelance,58,243,104709,0,1735,3210,58,2,2653
bad,1,parents,49,22,single,no_rec,partime,37,72,0,0,1037,1097,102,2,2654
good,16,owner,23,41,married,yes_rec,fixed,33,142,9679,0,3101,6378,48,1,2655
good,8,parents,59,29,single,no_rec,freelance,35,105,0,0,1256,1522,87,3,2656
good,3,owner,37,28,married,no_rec,freelance,35,188,4870,0,380,1179,32,14,2657
good,9,parents,36,28,single,no_rec,fixed,33,67,0,0,614,1463,42,2,2658
good,0,parents,59,25,single,no_rec,partime,34,99,7753,0,1061,1467,73,4,2659
bad,2,owner,60,27,single,yes_rec,fixed,36,114,7844,0,960,1099,86,5,2660
good,0,priv,17,26,married,no_rec,fixed,43,62,0,0,775,1020,67,0,2661
good,17,parents,60,32,married,no_rec,fixed,33,81,2082,0,1247,1398,85,2,2662
good,6,owner,63,40,separated,no_rec,fixed,36,83,9727,0,1402,1734,85,2,2663
good,4,owner,23,41,married,no_rec,freelance,62,89,4894,0,491,2191,23,1,2664
good,3,owner,59,41,married,no_rec,fixed,59,150,4953,0,818,1078,81,6,2665
bad,7,rent,36,30,married,no_rec,fixed,55,130,0,0,1155,1339,81,2,2666
good,16,owner,57,35,married,no_rec,fixed,78,299,15093,0,771,941,78,16,2667
good,2,owner,35,29,married,no_rec,fixed,46,345,3928,0,792,1877,44,15,2668
good,3,owner,63,36,married,no_rec,freelance,58,134,6241,0,1183,1375,88,4,2669
good,19,owner,58,46,married,no_rec,fixed,47,170,25903,689,771,1159,67,9,2670
good,0,parents,47,28,single,no_rec,freelance,36,98,0,0,694,1284,55,4,2671
bad,2,owner,34,54,single,yes_rec,fixed,37,370,30037,0,716,1094,68,16,2672
good,3,rent,59,49,married,no_rec,others,77,23,0,0,1661,1871,89,-2,2673
bad,1,parents,49,39,single,yes_rec,fixed,37,78,3566,0,1056,1184,93,2,2674
bad,2,rent,34,30,married,no_rec,fixed,44,106,0,0,349,786,46,6,2675
good,2,parents,62,30,married,no_rec,fixed,37,183,57,0,705,1354,54,13,2676
good,15,owner,58,32,married,no_rec,fixed,61,140,3929,0,1575,1579,102,3,2677
good,14,owner,46,37,married,no_rec,fixed,58,111,12051,0,1352,1977,68,2,2678
bad,5,owner,59,35,married,no_rec,fixed,57,236,5961,2051,2068,2228,89,5,2679
bad,10,owner,60,27,married,no_rec,fixed,37,76,3909,2040,1619,1913,87,1,2680
good,3,owner,23,52,married,no_rec,freelance,58,118,26344,292,2981,6804,45,0,2681
good,5,rent,46,33,single,yes_rec,fixed,46,119,0,0,910,1465,57,4,2682
good,5,parents,46,22,single,no_rec,fixed,36,82,0,0,1484,1563,91,1,2683
good,2,owner,62,24,single,no_rec,fixed,45,76,7099,0,1117,1226,86,2,2684
bad,1,parents,37,25,single,yes_rec,partime,33,49,0,0,1731,1916,92,0,2685
good,14,other,37,43,married,no_rec,fixed,45,192,0,0,551,613,92,10,2686
good,3,owner,36,34,married,no_rec,freelance,60,144,8099,13,1542,1652,104,2,2687
good,1,parents,24,21,single,no_rec,partime,37,87,0,0,923,1248,68,1,2688
good,14,owner,49,35,married,yes_rec,freelance,43,184,30140,9518,2293,2991,81,1,2689
bad,0,parents,49,31,single,yes_rec,fixed,37,280,0,0,2080,2281,85,6,2690
bad,10,rent,25,40,single,yes_rec,others,56,188,0,0,386,442,89,8,2691
bad,1,parents,34,23,single,no_rec,partime,34,69,2036,0,1042,1470,71,1,2692
bad,1,owner,59,51,married,yes_rec,freelance,35,240,29876,0,1886,2266,79,6,2693
good,16,parents,63,32,married,yes_rec,fixed,35,144,0,0,1276,1440,97,5,2694
good,1,rent,36,26,married,yes_rec,fixed,46,105,0,0,482,547,87,5,2695
good,13,owner,50,41,married,no_rec,fixed,78,349,8164,0,1738,2214,80,7,2696
good,4,rent,57,24,married,no_rec,fixed,52,147,0,0,935,1204,76,7,2697
good,26,rent,35,63,married,no_rec,fixed,53,111,0,0,388,422,91,5,2698
bad,2,other,63,22,married,yes_rec,fixed,63,125,0,0,1048,1338,90,4,2699
bad,28,rent,47,52,married,yes_rec,fixed,53,155,0,0,1135,1085,105,5,2700
good,12,parents,25,27,single,no_rec,fixed,37,85,0,0,420,782,49,3,2701
good,25,rent,62,53,married,no_rec,fixed,58,189,0,0,1286,1296,102,7,2702
bad,7,rent,62,31,married,no_rec,fixed,46,113,0,0,1211,1436,90,3,2703
bad,2,rent,48,33,married,no_rec,freelance,45,166,0,0,1319,1309,102,5,2704
good,11,parents,57,27,single,yes_rec,fixed,36,55,0,0,628,1533,40,2,2705
good,11,owner,57,34,single,no_rec,fixed,33,105,4591,2089,1184,1352,86,2,2706
good,14,rent,47,39,married,no_rec,fixed,57,123,0,0,970,1571,68,3,2707
good,8,parents,35,25,single,no_rec,fixed,33,65,0,0,510,1672,28,2,2708
bad,1,rent,37,42,married,yes_rec,fixed,57,89,0,0,1508,2204,70,1,2709
bad,0,rent,50,47,married,no_rec,partime,76,121,0,0,858,991,90,2,2710
bad,2,owner,63,30,married,no_rec,partime,58,76,5252,1428,1377,1762,79,0,2711
good,9,owner,11,32,married,yes_rec,freelance,59,93,6447,2210,519,1491,30,0,2712
good,15,rent,58,32,married,no_rec,fixed,58,93,0,0,851,973,83,3,2713
good,3,owner,49,29,single,no_rec,fixed,37,80,3973,1454,774,1452,52,2,2714
bad,0,owner,57,28,married,no_rec,partime,36,75,4831,2463,1528,1633,96,1,2715
good,0,rent,59,46,married,no_rec,freelance,47,130,6015,0,1574,1676,92,3,2716
bad,3,other,62,29,married,no_rec,freelance,33,133,0,0,1103,1411,80,5,2717
good,22,other,59,43,married,no_rec,fixed,58,154,0,0,1651,2197,77,3,2718
good,4,owner,13,57,married,no_rec,fixed,73,83,3070,0,625,1417,41,0,2719
good,8,owner,59,33,married,no_rec,fixed,44,101,3626,0,1275,1328,99,3,2720
good,16,rent,46,34,married,no_rec,fixed,79,175,0,0,1121,1713,66,4,2721
good,8,owner,35,58,married,no_rec,fixed,33,86,10101,0,1005,1555,69,2,2722
bad,1,other,58,31,single,no_rec,partime,34,97,0,0,687,1609,43,5,2723
good,1,owner,46,56,married,no_rec,others,36,34,5937,0,887,923,93,0,2724
good,0,owner,60,64,married,no_rec,others,37,99,4773,0,801,1191,67,5,2725
good,5,owner,37,64,married,no_rec,others,33,181,15555,0,331,865,37,16,2726
good,4,owner,58,34,married,no_rec,fixed,33,85,5560,900,1516,1867,80,2,2727
good,10,parents,46,33,married,no_rec,fixed,34,49,7646,0,1007,1348,69,1,2728
good,0,rent,46,22,single,no_rec,fixed,43,84,0,0,993,1573,67,2,2729
good,1,parents,58,22,single,no_rec,partime,36,43,0,0,388,949,44,2,2730
good,0,owner,36,25,married,no_rec,fixed,46,122,3131,1789,215,392,61,9,2731
good,16,owner,59,38,married,yes_rec,fixed,76,120,4912,1912,404,1247,33,4,2732
bad,4,rent,59,36,married,no_rec,fixed,77,186,3014,1429,1384,1627,82,4,2733
good,33,owner,49,47,married,no_rec,fixed,45,182,3551,256,889,1593,60,7,2734
good,6,parents,59,30,married,no_rec,fixed,60,73,0,0,205,1067,19,4,2735
good,5,owner,35,39,married,no_rec,fixed,58,158,10373,0,1308,1770,75,2,2736
good,14,parents,46,30,single,yes_rec,fixed,37,96,0,0,777,1132,73,4,2737
bad,0,owner,57,59,married,no_rec,others,35,132,11945,0,1132,1100,94,5,2738
bad,1,owner,63,26,married,yes_rec,fixed,46,64,6826,4275,1578,2004,84,-1,2739
good,1,owner,48,21,single,yes_rec,partime,36,131,2995,0,583,1114,57,7,2740
good,18,owner,13,60,widow,yes_rec,fixed,77,165,5983,0,416,926,39,2,2741
good,3,owner,34,41,married,yes_rec,fixed,43,283,25937,0,909,865,95,9,2742
bad,2,priv,60,37,married,no_rec,partime,58,152,3840,0,965,1244,83,5,2743
bad,6,owner,34,30,married,yes_rec,freelance,59,154,7692,2863,971,945,100,2,2744
good,7,owner,11,42,married,no_rec,fixed,59,224,6180,0,410,1757,24,5,2745
good,3,owner,63,31,married,no_rec,fixed,37,132,3469,0,1583,2208,74,4,2746
good,10,owner,25,39,married,no_rec,fixed,61,103,15013,0,709,1542,46,1,2747
good,18,rent,13,47,married,no_rec,fixed,62,143,0,0,205,605,33,5,2748
good,1,owner,46,44,married,no_rec,fixed,90,168,14200,0,953,1106,89,4,2749
bad,2,rent,35,27,married,no_rec,partime,43,69,0,0,151,890,18,6,2750
good,2,priv,50,32,married,no_rec,fixed,45,62,3613,860,311,940,34,2,2751
good,2,parents,37,36,married,no_rec,fixed,62,414,9905,0,918,1259,66,13,2752
good,19,owner,23,54,married,no_rec,fixed,36,176,11616,0,508,1072,48,7,2753
good,19,owner,63,44,married,no_rec,fixed,58,114,3841,487,1305,1765,76,2,2754
good,8,priv,62,32,married,no_rec,fixed,37,94,2385,465,970,1409,68,3,2755
good,1,parents,23,21,single,no_rec,partime,43,118,2530,506,515,1206,44,3,2756
good,3,owner,62,29,married,no_rec,fixed,45,128,3622,1633,1086,1094,97,4,2757
bad,2,rent,62,41,married,no_rec,freelance,46,71,0,0,950,970,94,2,2758
good,4,parents,35,41,married,no_rec,fixed,59,99,6204,0,824,1497,54,2,2759
good,5,owner,34,47,widow,no_rec,others,36,149,5997,0,761,809,93,5,2760
bad,19,rent,50,56,separated,yes_rec,freelance,49,161,0,0,1017,1249,77,5,2761
good,8,owner,25,47,single,yes_rec,fixed,33,331,48441,2089,313,2271,13,22,2762
bad,8,rent,12,30,married,no_rec,freelance,47,78,0,0,308,385,73,1,2763
good,12,owner,37,48,married,no_rec,fixed,61,210,52,0,1019,1472,69,5,2764
good,6,owner,48,49,married,no_rec,freelance,37,105,3811,0,1305,1674,85,2,2765
good,4,owner,47,42,married,no_rec,fixed,34,114,3601,0,994,1676,61,4,2766
bad,7,rent,63,39,separated,yes_rec,fixed,44,73,0,0,889,897,105,2,2767
good,6,priv,47,35,married,no_rec,fixed,46,127,3399,1138,675,1250,57,5,2768
bad,7,owner,63,39,married,yes_rec,freelance,57,39,6118,0,1537,1668,95,-1,2769
bad,2,parents,37,18,single,no_rec,partime,37,47,0,0,574,752,79,1,2770
bad,2,owner,61,57,widow,yes_rec,fixed,36,182,8207,0,1006,1163,87,9,2771
bad,2,rent,17,25,single,no_rec,partime,45,85,0,0,320,432,76,2,2772
bad,0,rent,62,22,married,no_rec,freelance,34,126,15964,0,1010,1030,99,5,2773
bad,5,owner,36,41,married,no_rec,others,72,193,14577,0,1489,2545,64,3,2774
bad,5,other,62,56,married,no_rec,freelance,33,245,0,0,2029,2458,81,6,2775
bad,3,rent,34,34,separated,yes_rec,freelance,45,82,0,0,390,884,42,4,2776
bad,3,owner,60,21,single,yes_rec,freelance,36,177,8600,3088,1562,1475,97,5,2777
good,47,other,48,63,married,no_rec,fixed,44,105,0,0,457,916,50,6,2778
good,0,owner,62,33,married,no_rec,freelance,61,90,5419,676,1239,1314,90,1,2779
good,0,owner,59,32,married,yes_rec,partime,34,173,8350,1974,1439,1807,79,5,2780
good,13,owner,57,34,married,yes_rec,fixed,34,112,18441,1263,1602,1659,95,2,2781
good,2,owner,60,42,married,no_rec,freelance,79,67,25954,0,1856,2398,83,0,2782
bad,2,priv,63,39,married,yes_rec,fixed,63,120,3045,1446,1009,1520,66,3,2783
good,14,owner,49,52,married,no_rec,freelance,45,91,14903,0,654,1293,55,3,2784
good,30,owner,46,59,married,yes_rec,fixed,44,75,5843,0,1324,1363,94,1,2785
good,1,rent,36,36,separated,no_rec,fixed,65,194,0,0,907,1159,76,5,2786
good,41,owner,58,59,married,no_rec,fixed,46,224,5249,0,1117,1256,86,10,2787
good,10,priv,46,27,single,no_rec,fixed,35,125,3460,895,1024,1595,65,4,2788
good,5,owner,50,20,married,no_rec,fixed,43,100,3131,0,811,1327,61,3,2789
good,6,owner,61,38,separated,no_rec,freelance,47,83,4792,0,988,1391,78,2,2790
good,15,parents,57,41,married,no_rec,freelance,60,106,0,0,1071,1079,103,2,2791
good,4,rent,46,34,married,no_rec,fixed,56,108,0,0,838,1677,47,3,2792
good,33,rent,63,62,married,no_rec,fixed,52,80,0,0,1064,1124,92,2,2793
good,14,owner,18,48,married,no_rec,fixed,35,149,3974,0,244,290,83,8,2794
good,14,other,63,30,married,no_rec,fixed,43,91,0,0,500,1170,45,5,2795
good,6,priv,58,35,married,no_rec,fixed,45,123,1467,97,1095,1333,75,4,2796
good,10,owner,61,40,married,no_rec,fixed,44,188,5830,1015,1075,1327,87,7,2797
good,10,owner,61,36,married,no_rec,fixed,33,101,3553,0,965,1276,81,4,2798
good,19,parents,57,43,single,no_rec,fixed,36,81,0,0,776,1560,56,3,2799
good,10,owner,34,41,married,no_rec,freelance,77,305,7880,0,1807,2156,77,4,2800
bad,2,other,62,31,married,no_rec,partime,44,150,0,0,1492,1783,81,4,2801
good,9,owner,48,48,married,no_rec,freelance,34,188,46347,1686,3002,3666,85,2,2802
good,0,other,63,20,single,no_rec,partime,36,136,4185,0,1255,1339,92,5,2803
good,9,owner,12,25,single,no_rec,fixed,37,92,4046,0,999,1799,58,1,2804
bad,2,parents,49,28,separated,no_rec,partime,34,123,0,0,869,1489,59,5,2805
good,0,owner,49,64,married,no_rec,others,37,45,5713,0,1240,1322,98,0,2806
good,2,other,57,25,married,no_rec,freelance,35,31,0,0,880,1146,79,0,2807
good,3,owner,37,47,married,no_rec,freelance,43,62,3869,0,384,810,53,2,2808
good,1,owner,46,27,married,no_rec,fixed,43,118,3898,1810,1108,1216,91,2,2809
good,1,priv,57,33,married,no_rec,fixed,62,135,4133,1334,1249,1480,84,3,2810
good,0,other,63,31,single,no_rec,partime,33,63,0,0,512,1122,46,3,2811
bad,2,rent,59,44,married,yes_rec,partime,83,83,0,0,1645,1848,94,0,2812
good,13,owner,63,41,married,no_rec,fixed,77,89,1936,0,1031,1251,81,1,2813
good,13,owner,50,34,married,no_rec,partime,44,163,4053,117,1363,1381,97,4,2814
good,3,owner,61,25,married,no_rec,freelance,62,67,9173,0,1328,2803,44,0,2815
good,15,owner,50,52,married,no_rec,fixed,47,98,3105,0,1092,1111,98,2,2816
good,5,owner,37,62,single,no_rec,others,36,115,9872,0,870,1140,76,3,2817
good,3,rent,32,41,married,no_rec,fixed,56,122,0,0,589,1103,54,4,2818
good,6,owner,60,35,married,yes_rec,fixed,46,106,10158,0,960,1578,63,3,2819
bad,2,rent,63,33,married,yes_rec,freelance,60,154,0,0,1154,1428,76,5,2820
good,14,owner,62,30,single,no_rec,fixed,37,133,4862,0,861,1043,82,7,2821
bad,10,owner,63,48,separated,no_rec,fixed,36,230,7032,0,2508,3542,75,5,2822
good,12,owner,34,39,married,no_rec,fixed,37,137,4758,1120,685,2005,33,5,2823
bad,4,parents,35,27,single,yes_rec,freelance,37,62,3439,0,1264,1533,90,1,2824
good,16,priv,61,32,single,no_rec,fixed,35,171,5144,0,1037,2329,47,8,2825
good,13,parents,17,29,married,no_rec,fixed,46,155,0,0,629,2104,27,4,2826
good,2,owner,60,31,married,no_rec,partime,37,151,2545,505,1046,1647,58,7,2827
good,9,owner,58,46,married,no_rec,fixed,63,56,9736,0,584,1161,52,0,2828
bad,0,parents,59,25,single,no_rec,fixed,37,50,0,0,1151,1556,83,1,2829
good,49,owner,36,59,married,no_rec,freelance,63,77,26151,0,188,364,50,3,2830
good,14,parents,24,27,married,no_rec,fixed,43,189,0,0,1041,1758,55,4,2831
good,3,owner,24,42,married,no_rec,freelance,62,192,11430,0,829,1230,68,4,2832
good,14,owner,37,37,married,yes_rec,fixed,75,112,10475,3500,1273,1565,84,0,2833
bad,30,owner,58,54,married,no_rec,partime,44,177,2514,0,1137,1251,94,7,2834
good,3,owner,63,34,married,yes_rec,freelance,37,63,2601,0,2263,3000,82,1,2835
good,6,owner,47,28,married,no_rec,fixed,46,111,3364,0,678,1301,54,5,2836
good,6,other,38,23,single,no_rec,fixed,37,67,0,0,597,1298,45,2,2837
good,4,parents,61,25,married,no_rec,fixed,35,126,0,0,780,856,87,7,2838
good,8,priv,61,47,married,no_rec,freelance,71,202,34686,0,836,1277,63,9,2839
good,6,parents,58,31,separated,no_rec,fixed,45,172,0,0,751,1673,45,10,2840
good,6,parents,63,27,single,yes_rec,fixed,36,261,0,0,1724,1904,97,8,2841
bad,6,rent,60,45,married,no_rec,fixed,57,138,0,0,1410,1531,87,4,2842
good,18,owner,62,54,married,no_rec,fixed,63,215,7711,0,1146,1396,81,8,2843
good,15,owner,48,29,married,yes_rec,fixed,33,96,8563,1261,487,906,60,5,2844
good,0,owner,24,19,single,no_rec,partime,46,193,1990,1440,288,324,92,10,2845
bad,6,rent,46,39,single,no_rec,fixed,57,198,0,0,1472,1606,91,5,2846
good,22,rent,63,41,married,no_rec,fixed,54,93,22,0,1110,1255,90,2,2847
good,3,owner,23,32,married,no_rec,fixed,47,125,5090,0,798,1057,78,2,2848
good,17,owner,60,40,married,no_rec,fixed,47,165,3585,0,1833,2116,91,4,2849
good,0,parents,57,21,single,no_rec,freelance,34,42,0,0,1222,1317,93,0,2850
bad,0,priv,6,21,single,yes_rec,partime,35,110,974,0,262,806,33,2,2851
good,14,owner,24,41,married,yes_rec,partime,47,175,5983,0,734,1973,37,5,2852
good,16,owner,50,55,married,no_rec,freelance,34,63,13823,0,2098,2735,72,1,2853
good,16,rent,50,43,married,no_rec,fixed,90,127,2909,0,1310,1566,78,2,2854
good,2,rent,59,30,married,no_rec,fixed,81,198,0,0,1217,1291,101,6,2855
good,14,owner,38,38,married,no_rec,fixed,58,172,4807,0,1356,1301,102,3,2856
good,4,owner,35,27,married,no_rec,fixed,33,95,6547,4027,490,476,103,2,2857
good,1,priv,61,23,single,no_rec,partime,35,77,4282,4169,1034,1508,68,0,2858
bad,4,rent,58,53,widow,no_rec,others,36,21,19418,0,1338,1499,89,-1,2859
good,2,owner,38,35,married,no_rec,fixed,62,83,3397,0,302,1135,27,3,2860
bad,1,rent,36,28,married,yes_rec,fixed,49,119,0,0,925,1066,82,3,2861
good,15,other,36,41,separated,no_rec,fixed,44,114,4079,0,626,1142,48,4,2862
good,4,owner,62,25,single,no_rec,freelance,34,101,24795,0,2315,2264,102,2,2863
bad,3,parents,62,26,single,yes_rec,fixed,36,121,0,0,1555,2140,71,3,2864
good,6,owner,62,34,married,no_rec,fixed,58,130,4671,1005,1692,1630,98,2,2865
good,16,parents,47,32,single,yes_rec,fixed,35,74,0,0,892,1171,69,2,2866
good,5,owner,63,40,married,no_rec,fixed,58,266,14968,0,2461,2516,95,5,2867
good,32,owner,60,57,married,no_rec,fixed,57,294,7783,0,1472,1584,95,9,2868
good,37,owner,25,58,married,yes_rec,fixed,75,96,6835,0,289,1267,24,2,2869
good,1,parents,57,25,single,no_rec,fixed,37,56,0,0,1237,1444,76,1,2870
good,17,owner,57,45,married,no_rec,fixed,46,122,2885,0,816,1712,46,5,2871
good,16,rent,58,50,married,no_rec,fixed,65,206,0,0,1409,1354,103,6,2872
good,21,owner,58,55,married,no_rec,fixed,33,105,3037,0,1040,1273,78,4,2873
bad,11,other,61,47,married,no_rec,fixed,74,219,0,0,1331,1480,87,7,2874
good,5,owner,18,28,married,no_rec,fixed,36,147,5670,0,656,1307,50,3,2875
bad,1,parents,46,34,married,no_rec,partime,60,43,0,0,1159,1379,88,-1,2876
good,13,rent,58,38,married,no_rec,fixed,73,139,0,0,1285,1475,97,3,2877
good,0,parents,59,35,married,no_rec,fixed,47,230,7895,2190,791,1929,45,12,2878
good,19,owner,46,61,married,no_rec,freelance,37,144,11483,0,479,1141,41,10,2879
good,7,owner,58,53,married,no_rec,fixed,45,154,5821,1960,1010,1390,67,6,2880
good,5,owner,58,48,married,no_rec,fixed,34,116,2918,0,1169,1688,75,4,2881
bad,4,rent,62,35,single,yes_rec,fixed,80,415,0,0,1456,1625,99,13,2882
good,0,owner,23,31,married,no_rec,partime,62,75,4663,0,385,460,93,1,2883
good,15,owner,61,51,married,no_rec,freelance,44,141,6022,0,987,1300,76,6,2884
good,2,parents,63,25,single,no_rec,freelance,36,223,7297,2310,1974,2498,77,5,2885
good,1,owner,47,37,married,no_rec,freelance,88,183,12406,0,909,1163,75,4,2886
