Id,OwnerUserId,CreationDate,ParentId,Score,IsAcceptedAnswer,Body
1389522,143305,2009-09-07T13:51:31Z,1389428,7,FALSE,"<p>Yes, while there is no 'time' type, you can use an offset time:</p>

<pre><code>R&gt; now &lt;- Sys.time()
R&gt; now
[1] ""2009-09-07 08:40:32 CDT""
R&gt; class(now)
[1] ""POSIXt""  ""POSIXct""
R&gt; later &lt;- now + 5*60
R&gt; later
[1] ""2009-09-07 08:45:32 CDT""
R&gt; class(later)
[1] ""POSIXt""  ""POSIXct""
R&gt; tdelta &lt;- difftime(later, now)
R&gt; tdelta
Time difference of 5 mins
R&gt; class(tdelta)
[1] ""difftime""
R&gt; 
</code></pre>

<p>When you use the <a href=""http://cran.r-project.org/package=zoo"" rel=""noreferrer""><strong>zoo</strong></a> package, you are using standard <code>POSIXt</code> types for your times indices.  Both zoo and the newer and also highly-recommended <a href=""http://cran.r-project.org/package=xts"" rel=""noreferrer""><strong>xts</strong></a> package can use <code>POSIXt</code>, and especially the compact <code>POSIXct</code> type, for indexing.  </p>

<p>The xts package has a lot more indexing functionality, and Jeff recently added parsing of intervals according to the ISO8601-2004(e) specification and gives these references for 
<a href=""http://en.wikipedia.org/wiki/ISO_8601"" rel=""noreferrer"">ISO8601</a> and a <a href=""http://www.iso.org/iso/support/faqs/faqs_widely_used_standards/widely_used_standards_other/date_and_time_format.htm"" rel=""noreferrer"">FAQ for widely used standars for date and time formats</a>. To use this xts version, you may need to switch the the <a href=""http://r-forge.r-project.org/projects/xts"" rel=""noreferrer"">xts development snapshot on r-forge</a></p>

<p>[<em>Edit:</em>] Also, regarding the question on 'conversion': this is easy once you have objects 
of class POSIXt / POSIXct as <code>as.numeric()</code> will convert POSIXct to (fractional) seconds since the epoch. R goes further than the POSIX standard and uses a double here, so you get millisecond precision:</p>

<pre><code>R&gt; options(""digits.secs""=6)   ## needed so that fractional seconds are printed
R&gt; now &lt;- Sys.time(); difftime(Sys.time(), now)
Time difference of 0.000149 secs
</code></pre>

<p>and</p>

<pre><code>R&gt; print(as.numeric(now), digits=15)   ## print with digits for sub-second time
[1] 1252374404.22975
R&gt; 
</code></pre>
"
1390408,26575,2009-09-07T18:00:09Z,1328903,24,TRUE,"<p>The ultimate reason is that if you do both general-purpose programming and numerical computations, it is useful to have a large complement of binary operators available. For example, if you store numbers in two-dimensional arrays, you may want to multiply the arrays elementwise, or you may want to compute the matrix product of two arrays. In Matlab these two operators are <code>.*</code> and <code>*</code>; in R they are <code>*</code> and <code>%*%</code>. Python has <a href=""http://www.python.org/dev/peps/pep-0211/"" rel=""noreferrer"">resisted</a> <a href=""http://www.python.org/dev/peps/pep-0225/"" rel=""noreferrer"">attempts</a> to add new operators, and so <a href=""http://numpy.scipy.org/"" rel=""noreferrer"">numpy</a> differentiates between the two kinds of product by having two classes: the array class is multiplied elementwise, the matrix class is multiplied in the linear-algebra sense.</p>

<p>Another example from Python is that for lists, plus means concatenation: <code>[1,2,3]+[4,5] == [1,2,3,4,5]</code>. But for numpy arrays, plus means elementwise addition: <code>array([1,2]) + array([4,5]) == array([5,7])</code>. If your code needs to do both, you have to convert between classes or use function notation, which can lead to cumbersome-looking code, especially where mathematics is involved.</p>

<p>So it would sometimes be convenient to have more operators available for use, and you might not know in advance what sorts of operators a particular application calls for. Therefore, the implementors of R have chosen to treat as operators anything named like <code>%foo%</code>, and several examples exist: <code>%in%</code> is set membership, <code>%x%</code> is Kronecker product, <code>%o%</code> is outer product. For an example of a language that has taken this to the extreme, see <a href=""https://web.archive.org/web/20110716162714/http://projectfortress.sun.com/"" rel=""noreferrer"">Fortress</a> (section 16 of the specification starts with the rules for operator names).</p>

<p>In the blog post you mentioned, the author is using the <a href=""http://had.co.nz/ggplot2/"" rel=""noreferrer"">ggplot2</a> graphing package, which defines <code>%+%</code> to mean some kind of combination of two plot elements. Really it seems to add a method to the bare <code>+</code> (which is a generic function so you can define what it means for user-defined objects), but it also defines <code>%+%</code> so that you can use the ggplot2 meaning of <code>+</code> (whatever it is) for other objects. If you install ggplot2, type <code>require(ggplot2)</code> and <code>?&#x60;%+%&#x60;</code> to see the documentation of that operator, and <code>methods(&#x60;+&#x60;)</code> to see that a new definition has been added to <code>+</code>.</p>
"
1390743,163053,2009-09-07T19:48:45Z,1389428,4,TRUE,"<p>As Dirk points out, there is an object called ""difftime"", but it can't be added/subtracted. </p>

<pre><code>&gt; as.difftime(5, units=""mins"")
Time difference of 5 mins

&gt; d &lt;- seq(from=as.POSIXct(""2003-01-01""), to=as.POSIXct(""2003-01-04""), by=""days"")
&gt; d
[1] ""2003-01-01 GMT"" ""2003-01-02 GMT"" ""2003-01-03 GMT"" ""2003-01-04 GMT""

&gt; d + as.difftime(5, units=""mins"")
[1] ""2003-01-01 00:00:05 GMT"" ""2003-01-02 00:00:05 GMT""
[3] ""2003-01-03 00:00:05 GMT"" ""2003-01-04 00:00:05 GMT""
Warning message:
Incompatible methods (""+.POSIXt"", ""Ops.difftime"") for ""+"" 
</code></pre>

<p>Seems you can now do this:</p>

<pre><code>  &gt; as.difftime(5, units='mins')
    Time difference of 5 mins
    &gt; d &lt;- seq(from=as.POSIXct(""2003-01-01""), to=as.POSIXct(""2003-01-04""), by=""days"")
    &gt; d 
    [1] ""2003-01-01 GMT"" ""2003-01-02 GMT"" ""2003-01-03 GMT"" ""2003-01-04 GMT""
    &gt; d + as.difftime(5, unit='mins')
    [1] ""2003-01-01 00:05:00 GMT"" ""2003-01-02 00:05:00 GMT""
    [3] ""2003-01-03 00:05:00 GMT"" ""2003-01-04 00:05:00 GMT""
    &gt; d + as.difftime(5, unit='secs')
    [1] ""2003-01-01 00:00:05 GMT"" ""2003-01-02 00:00:05 GMT""
    [3] ""2003-01-03 00:00:05 GMT"" ""2003-01-04 00:00:05 GMT""
   &gt;
</code></pre>

<p>This is with the recently released R 2.15.0</p>
"
1393611,143305,2009-09-08T12:04:42Z,1393432,2,TRUE,"<p>Per Barry Rowlingson on r-help (where you seem to have cross-posted):</p>

<blockquote>
  <p>?read.fwf</p>
  
  <p>Read Fixed Width Format Files</p>
  
  <p>Description:</p>

<pre><code> Read a table of *f*ixed *w*idth *f*ormatted data into a
 'data.frame'.
</code></pre>
  
  <p>Usage:</p>

<pre><code> read.fwf(file, widths, header = FALSE, sep = ""\t"",
          skip = 0, row.names, col.names, n = -1,
          buffersize = 2000, ...)
</code></pre>
</blockquote>
"
1393669,149223,2009-09-08T12:15:15Z,1392868,1,FALSE,"<p>Try running R CMD CHECK RSPython_0.7-1.tar.gz
That should produce at least produce bunch of logs in a RSPython.Rcheck folder</p>

<p>You might get some clues in there. </p>

<p>Update --- 
If you can get one of the other packages to work I'd recommend it.  On my system (R 2.9.1 using system python (2.6) in /usr/bin/python), install works but then RSPython fails to run due to problems inside its .First.lib function. I expect you would need to hack the sources considerably to get it to work.</p>
"
1393789,141826,2009-09-08T12:40:38Z,1392868,0,FALSE,"<p>I found the <a href=""http://rpy.sourceforge.net/"" rel=""nofollow noreferrer"">rpy</a> and <a href=""http://rpy.sourceforge.net/"" rel=""nofollow noreferrer"">rpy2</a> packages and going to try those as an alternative to the older RSPython.</p>

<p>rpy2 is includes in fink's unstable distribution ... well, and it just works fine.</p>
"
1393805,26575,2009-09-08T12:44:32Z,1392868,1,FALSE,"<p>To debug this, simply unpack the tar file yourself (<code>tar xzvf RSPython_0.7-1.tar.gz</code>) and run <code>./configure</code> in the directory created. You should get a config.log file that you can examine.</p>
"
1395143,154039,2009-09-08T17:11:57Z,1395117,11,TRUE,"<p>First, convert the London time to a <code>POSIXct</code> object:</p>

<pre><code>pb.txt &lt;- ""2009-06-03 19:30""
pb.date &lt;- as.POSIXct(pb.txt, tz=""Europe/London"")
</code></pre>

<p>Then use <code>format</code> to print the date in another time zone:</p>

<pre><code>&gt; format(pb.date, tz=""America/Los_Angeles"",usetz=TRUE)
[1] ""2009-06-03 11:30:00 PDT""
</code></pre>

<p>There are some tricks to finding the right time zone identifier to use. More details in this post at the Revolutions blog: <a href=""http://blog.revolutionanalytics.com/2009/06/converting-time-zones.html"" rel=""nofollow noreferrer"">Converting time zones in R: tips, tricks and pitfalls</a></p>
"
1395148,143305,2009-09-08T17:12:45Z,1395118,1,FALSE,"<p>So store the value of the then-current seed and start from there.</p>
"
1395181,143305,2009-09-08T17:19:59Z,1395136,2,FALSE,"<p>The first goal should to get <em>working</em> code. You are there.  Then try some simple optmizations.   E.g. </p>

<pre><code>retVal &lt;- matrix(NA, ni, nj)     # assuming your result is scalar
for (i in 1:ni)
   for (j in 1:nj)
       retVal[i][j] &lt;- *some function of yours*
</code></pre>

<p>will already run <em>much</em> faster as you do not reallocate memory for each i,j combination.</p>

<p>As for the looping, you can start by replacing the inner loop with something from the <code>apply</code> family.  I am not aware of something fully general to answer your question -- it depends what arguments your function takes and what type of return object it produces.</p>
"
1395196,143305,2009-09-08T17:23:34Z,1395174,5,TRUE,"<p>You could use Jeff Horner's excellent <a href=""http://biostat.mc.vanderbilt.edu/rapache/"" rel=""noreferrer""><strong>rapache</strong></a>. </p>

<p>Other options that are CGI-alike are mentioned in the <a href=""http://cran.r-project.org/doc/FAQ/R-FAQ.html#R-Web-Interfaces"" rel=""noreferrer"">section 4 of the R FAQ which discusses Web interfaces</a>.</p>
"
1395210,160314,2009-09-08T17:26:04Z,1395147,16,TRUE,"<p>The effects package has good ploting methods for visualizing the predicted values of regressions.</p>

<pre><code>thedata&lt;-data.frame(x=rnorm(20),f=rep(c(""level1"",""level2""),10))
thedata$y&lt;-rnorm(20,,3)+thedata$x*(as.numeric(thedata$f)-1)

library(effects)
model.lm &lt;- lm(formula=y ~ x*f,data=thedata)
plot(effect(term=""x:f"",mod=model.lm,default.levels=20),multiline=TRUE)
</code></pre>
"
1395223,136862,2009-09-08T17:27:54Z,1395189,1,FALSE,"<p>If you want to remove rows that contain NA's you can use apply() to apply a quick function to check each row. E.g., if your matrix is x,</p>

<pre><code>goodIdx &lt;- apply(x, 1, function(r) !any(is.na(r)))
newX &lt;- x[goodIdx,]
</code></pre>
"
1395231,154039,2009-09-08T17:29:18Z,1395191,14,FALSE,"<p>You can use <code>isplit</code> (from the ""iterators"" package) to create an iterator object that loops over the blocks defined by the <code>site</code> column:</p>

<pre><code>require(iterators)
site.data &lt;- read.table(""isplit-data.txt"",header=T) 
sites &lt;- isplit(site.data,site.data$site)
</code></pre>

<p>Then you can use <code>foreach</code> (from the ""foreach"" package) to create a plot within each block:</p>

<pre><code>require(foreach)
foreach(site=sites) %dopar% {
 pdf(paste(site$key[[1]],"".pdf"",sep=""""))
 plot(site$value$year,site$value$peak,main=site$key[[1]])
 dev.off()
}
</code></pre>

<p>As a bonus, if you have a multiprocessor machine and call <code>registerDoMC()</code> first (from the ""doMC"" package), the loops will run in parallel, speeding things up. More details in this Revolutions blog post: <a href=""http://blog.revolution-computing.com/2009/08/blockprocessing-a-data-frame-with-isplit.html"" rel=""noreferrer"">Block-processing a data frame with isplit</a></p>
"
1395237,143383,2009-09-08T17:30:24Z,1395233,1,FALSE,"<p>My solution was to just change the default argument:</p>

<pre><code>R&gt; formals(foo)$y &lt;- call(""max"", as.name(""m""))
R&gt; foo(1)
[1] 11
</code></pre>
"
1395245,170308,2009-09-08T17:30:58Z,1395189,5,FALSE,"<p>I think <em>na.rm</em> usually only works within functions, say for the <em>mean</em> function. I would go with <em>complete.cases</em>: <a href=""http://stat.ethz.ch/R-manual/R-patched/library/stats/html/complete.cases.htm"" rel=""noreferrer"">http://stat.ethz.ch/R-manual/R-patched/library/stats/html/complete.cases.htm</a></p>

<p>let's say you have the following 3x3-matrix:</p>

<pre><code>x &lt;- matrix(c(1:8, NA), 3, 3)

&gt; x
     [,1] [,2] [,3]
[1,]    1    4    7
[2,]    2    5    8
[3,]    3    6   NA
</code></pre>

<p>then you can get the complete cases of this matrix with</p>

<pre><code>y &lt;- x[complete.cases(x),]

&gt; y
     [,1] [,2] [,3]
[1,]    1    4    7
[2,]    2    5    8
</code></pre>

<p>The <em>complete.cases</em>-function returns a vector of truth values that says whether or not a case is complete:</p>

<pre><code>&gt; complete.cases(x)
[1]  TRUE  TRUE FALSE
</code></pre>

<p>and then you index the rows of matrix <em>x</em> and add the "","" to say that you want all columns.</p>
"
1395248,143319,2009-09-08T17:31:32Z,1395147,3,FALSE,"<p>Huh - still trying to wrap my brain around <code>expand.grid()</code>.  Just for comparison's sake, this is how I'd do it (using ggplot2):</p>

<pre><code>thedata &lt;- data.frame(predict(thelm), thelm$model$x, thelm$model$f)

ggplot(thedata, aes(x = x, y = yhat, group = f, color = f)) + geom_line()
</code></pre>

<p>The ggplot() logic is pretty intuitive, I think - group and color the lines by f.  With increasing numbers of groups, not having to specify a layer for each is increasingly helpful.</p>
"
1395249,143305,2009-09-08T17:31:52Z,1395115,9,TRUE,"<p>Use the serialization feature to turn any R object into a (raw or character) string, then store that string. See <code>help(serialize)</code>.</p>

<p>Reverse this for retrieval:  get the string, then <code>unserialize()</code> into a R object.</p>
"
1395255,143305,2009-09-08T17:33:30Z,1395229,6,FALSE,"<ol>
<li>Buy more ram</li>
<li>Switch to a 64-bit OS. Combine with point 1.</li>
</ol>
"
1395256,38426,2009-09-08T17:33:36Z,1395229,44,TRUE,"<p>From: </p>

<p><a href=""http://gking.harvard.edu/zelig/docs/How_do_I2.html"" rel=""noreferrer"">http://gking.harvard.edu/zelig/docs/How_do_I2.html</a> (<a href=""https://web.archive.org/web/20091208054821/http://gking.harvard.edu/zelig/docs/How_do_I2.html"" rel=""noreferrer"">mirror</a>)</p>

<blockquote>
  <p>Windows users may get the error that R
  has run out of memory. </p>
  
  <p>If you have R already installed and
  subsequently install more RAM, you may
  have to reinstall R in order to take
  advantage of the additional capacity. </p>
  
  <p>You may also set the amount of
  available memory manually. Close R,
  then right-click on your R program
  icon (the icon on your desktop or in
  your programs directory). Select
  ``Properties'', and then select the
  ``Shortcut'' tab. Look for the
  ``Target'' field and after the closing
  quotes around the location of the R
  executible, add </p>
  
  <p>--max-mem-size=500M</p>
  
  <p>as shown in the figure below. You may
  increase this value up to 2GB or the
  maximum amount of physical RAM you
  have installed. </p>
  
  <p>If you get the error that R cannot
  allocate a vector of length x, close
  out of R and add the following line to
  the ``Target'' field: </p>
  
  <p>--max-vsize=500M</p>
  
  <p>or as appropriate.  You can always
  check to see how much memory R has
  available by typing at the R prompt </p>
</blockquote>

<pre><code>memory.limit()
</code></pre>

<p>which gives you the amount of available memory in MB.  In previous versions of R you needed to use: round(memory.limit()/2^20, 2)</p>
"
